chr	start	end	peak	int_effect	int_qval	SocvSol	priority_gene	fly_protein	fly_Name	fly_Symbol	all_genes	fly_protein_all	fly_Name_all	fly_Symbol_all
LALB_chr_19	2832701	2833629	LALB_chr_19,Parent=peak12994	-1.500504191	0.005880216	social	LALB_v3.1_09924	NA	NA	NA	LALB_v3.1_09924	NA	NA	NA
LALB_chr_19	2919371	2920510	LALB_chr_19,Parent=peak13008	0.591221032	0.024385615	solitary	LALB_v3.1_09929	NA	NA	NA	LALB_v3.1_09929	NA	NA	NA
LALB_chr_19	3074204	3075179	LALB_chr_19,Parent=peak13030	0.923555095	0.00527828	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_19	3321166	3322511	LALB_chr_19,Parent=peak13071	1.482836787	0.005041948	solitary	LALB_v3.1_09946	NP_647990.1	krishah	kri	LALB_v3.1_09946,LALB_v3.1_09945,LALB_v3.1_09947	NP_647990.1	krishah	kri
LALB_chr_19	3505605	3506809	LALB_chr_19,Parent=peak13091	1.081471997	0.000483351	solitary	LALB_v3.1_09955	NP_001368961.1	uncharacterized protein, isoform D	CG10019	LALB_v3.1_09955	NP_001368961.1	uncharacterized protein, isoform D	CG10019
LALB_chr_19	3607351	3608073	LALB_chr_19,Parent=peak13104	0.880641179	0.027167603	solitary	LALB_v3.1_09957	NA	NA	NA	LALB_v3.1_09957	NA	NA	NA
LALB_chr_19	3733260	3734602	LALB_chr_19,Parent=peak13123	0.478162484	0.032007984	solitary	LALB_v3.1_09963	NA	NA	NA	LALB_v3.1_09963	NA	NA	NA
LALB_chr_19	3865997	3868437	LALB_chr_19,Parent=peak13146	0.409956251	0.048348846	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_19	3929206	3932753	LALB_chr_19,Parent=peak13159	1.032229899	0.006374574	solitary	LALB_v3.1_09964	NA	NA	NA	LALB_v3.1_09964	NA	NA	NA
LALB_chr_19	4054527	4055522	LALB_chr_19,Parent=peak13179	0.782077902	0.040808532	solitary	LALB_v3.1_09971	NA	NA	NA	LALB_v3.1_09970,LALB_v3.1_09972,LALB_v3.1_09971	NP_609397.2	uncharacterized protein	CG5355
LALB_chr_19	4090314	4091538	LALB_chr_19,Parent=peak13185	-0.625078811	0.01963196	social	LALB_v3.1_09975	NA	NA	NA	LALB_v3.1_09975	NA	NA	NA
LALB_chr_19	4151954	4154778	LALB_chr_19,Parent=peak13197	0.585603357	0.04252691	solitary	LALB_v3.1_09975	NA	NA	NA	LALB_v3.1_09975	NA	NA	NA
LALB_chr_19	4449260	4449910	LALB_chr_19,Parent=peak13230	0.812425325	0.01440464	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_19	4630380	4632991	LALB_chr_19,Parent=peak13251	0.706247253	0.006000784	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_19	4831999	4832819	LALB_chr_19,Parent=peak13290	-0.768721614	0.00706468	social	LALB_v3.1_09988	NP_476739.1	alpha Spectrin	alpha-Spec	LALB_v3.1_09988,LALB_v3.1_09987	NP_476739.1	alpha Spectrin	alpha-Spec
LALB_chr_19	4908665	4910569	LALB_chr_19,Parent=peak13303	-0.50676887	0.022614508	social	LALB_v3.1_09990	NA	NA	NA	LALB_v3.1_09991,LALB_v3.1_09992,LALB_v3.1_09990	NP_610783.1,NP_523569.3	Nucleoporin 54kD,metabotropic GABA-B receptor subtype 1	Nup54,GABA-B-R1
LALB_chr_19	5060122	5061062	LALB_chr_19,Parent=peak13327	-1.016074221	0.000794058	social	LALB_v3.1_09996	NP_610017.1	uncharacterized protein, isoform A	CG43861	LALB_v3.1_09996	NP_610017.1	uncharacterized protein, isoform A	CG43861
LALB_chr_19	5182169	5183134	LALB_chr_19,Parent=peak13349	-0.700685932	0.023748469	social	LALB_v3.1_10000	NP_610103.1	uncharacterized protein, isoform B	CG8671	LALB_v3.1_10000	NP_610103.1	uncharacterized protein, isoform B	CG8671
LALB_chr_19	5259472	5260406	LALB_chr_19,Parent=peak13358	-0.816341211	0.029721595	social	LALB_v3.1_10002	NA	NA	NA	LALB_v3.1_10002	NA	NA	NA
LALB_chr_19	5668708	5669818	LALB_chr_19,Parent=peak13419	-0.926986151	0.010754621	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_19	5701776	5702950	LALB_chr_19,Parent=peak13425	-0.62531742	0.004749416	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_19	6014913	6015678	LALB_chr_19,Parent=peak13457	1.121806198	0.008895551	solitary	LALB_v3.1_10024	NP_609164.3	Sno oncogene	Snoo	LALB_v3.1_10024,LALB_v3.1_10025,LALB_v3.1_10026,LALB_v3.1_10027	NP_609164.3,NP_609877.2,NP_524892.2	Sno oncogene,nucampholin,atypical protein kinase C	Snoo,ncm,aPKC
LALB_chr_2	103015	103950	LALB_chr_2,Parent=peak13473	-1.273425522	0.022356994	social	LALB_v3.1_01091	NA	NA	NA	LALB_v3.1_01092,LALB_v3.1_01091	NA	NA	NA
LALB_chr_2	134962	136666	LALB_chr_2,Parent=peak13475	0.415737981	0.048010019	solitary	LALB_v3.1_01095	NA	NA	NA	LALB_v3.1_01095	NA	NA	NA
LALB_chr_2	735195	737412	LALB_chr_2,Parent=peak13545	-1.694486735	0.001585558	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	796070	796802	LALB_chr_2,Parent=peak13549	-0.550454518	0.034081718	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	1362930	1363514	LALB_chr_2,Parent=peak13619	0.602931457	0.043980756	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	1645835	1646787	LALB_chr_2,Parent=peak13662	-1.05918495	0.001063207	social	LALB_v3.1_01150	NA	NA	NA	LALB_v3.1_01150	NA	NA	NA
LALB_chr_2	1695099	1696181	LALB_chr_2,Parent=peak13666	1.076562078	0.000812727	solitary	LALB_v3.1_01150	NA	NA	NA	LALB_v3.1_01150	NA	NA	NA
LALB_chr_2	1888407	1890074	LALB_chr_2,Parent=peak13679	-0.591234327	0.036866551	social	LALB_v3.1_01150	NA	NA	NA	LALB_v3.1_01150	NA	NA	NA
LALB_chr_2	2346967	2347563	LALB_chr_2,Parent=peak13733	-1.189393872	0.008592213	social	LALB_v3.1_01161	NP_608568.1	Pinocchio	Pino	LALB_v3.1_01160,LALB_v3.1_01161	NP_608568.1	Pinocchio	Pino
LALB_chr_2	2905173	2906180	LALB_chr_2,Parent=peak13791	0.79328607	0.01447645	solitary	LALB_v3.1_01200	NA	NA	NA	LALB_v3.1_01200	NA	NA	NA
LALB_chr_2	3237978	3238672	LALB_chr_2,Parent=peak13802	-0.673056173	0.036297426	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	3722587	3723277	LALB_chr_2,Parent=peak13843	1.355535714	0.001867968	solitary	LALB_v3.1_01228	NA	NA	NA	LALB_v3.1_01228	NA	NA	NA
LALB_chr_2	4730569	4731835	LALB_chr_2,Parent=peak13917	0.647511684	0.022690481	solitary	LALB_v3.1_01245	NP_573140.1	methuselah-like 1	mthl1	LALB_v3.1_01245	NP_573140.1	methuselah-like 1	mthl1
LALB_chr_2	5043069	5043671	LALB_chr_2,Parent=peak13954	0.865466737	0.04662897	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	5092587	5095070	LALB_chr_2,Parent=peak13962	0.676785855	0.024385615	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	5110134	5110719	LALB_chr_2,Parent=peak13964	0.694540132	0.034755795	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	5221710	5223549	LALB_chr_2,Parent=peak13981	0.970428119	0.023649286	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	5507505	5508500	LALB_chr_2,Parent=peak14016	-0.635940214	0.047873967	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	5846124	5847011	LALB_chr_2,Parent=peak14064	-0.648685719	0.044123578	social	LALB_v3.1_01278	NP_511069.3	brinker	brk	LALB_v3.1_01278	NP_511069.3	brinker	brk
LALB_chr_2	6076005	6076736	LALB_chr_2,Parent=peak14097	0.80933183	0.025508448	solitary	LALB_v3.1_01286	NA	NA	NA	LALB_v3.1_01286	NA	NA	NA
LALB_chr_2	6420943	6421751	LALB_chr_2,Parent=peak14126	-1.431581566	0.017048144	social	LALB_v3.1_01320,LALB_v3.1_01321	NA	NA	NA	LALB_v3.1_01322,LALB_v3.1_01320,LALB_v3.1_01321	NA	NA	NA
LALB_chr_2	6865397	6867425	LALB_chr_2,Parent=peak14183	-0.616569094	0.046877644	social	LALB_v3.1_01365	NA	NA	NA	LALB_v3.1_01365	NA	NA	NA
LALB_chr_2	6967804	6969207	LALB_chr_2,Parent=peak14202	-0.652894312	0.030155339	social	LALB_v3.1_01365	NA	NA	NA	LALB_v3.1_01365	NA	NA	NA
LALB_chr_2	7192784	7194214	LALB_chr_2,Parent=peak14232	0.884652488	0.000299185	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	7246000	7247303	LALB_chr_2,Parent=peak14241	-0.732546183	0.04661248	social	LALB_v3.1_01387	NA	NA	NA	LALB_v3.1_01387	NA	NA	NA
LALB_chr_2	7532680	7534438	LALB_chr_2,Parent=peak14284	-1.170437906	3.05E-05	social	LALB_v3.1_01398	NA	NA	NA	LALB_v3.1_01398	NA	NA	NA
LALB_chr_2	7665247	7666521	LALB_chr_2,Parent=peak14304	-0.491729044	0.029150854	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	7759581	7760591	LALB_chr_2,Parent=peak14315	-0.660085794	0.014924291	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	7891015	7891982	LALB_chr_2,Parent=peak14329	0.911442038	0.016567759	solitary	LALB_v3.1_01410	NP_649303.2	Rab26, isoform B	Rab26	LALB_v3.1_01410	NP_649303.2	Rab26, isoform B	Rab26
LALB_chr_2	7962180	7962988	LALB_chr_2,Parent=peak14336	1.088661016	0.018311262	solitary	LALB_v3.1_01412	NA	NA	NA	LALB_v3.1_01412	NA	NA	NA
LALB_chr_2	9095906	9097611	LALB_chr_2,Parent=peak14486	-0.68077045	0.016746512	social	LALB_v3.1_01462	NP_572770.1	sclp, isoform A	Sclp	LALB_v3.1_01462,LALB_v3.1_01463	NP_572770.1,NP_572771.1	sclp, isoform A,PDZ domain containing 8	Sclp,Pdzd8
LALB_chr_2	9527349	9528512	LALB_chr_2,Parent=peak14529	0.789900366	0.048482165	solitary	LALB_v3.1_01478	NA	NA	NA	LALB_v3.1_01478	NA	NA	NA
LALB_chr_2	10041955	10043431	LALB_chr_2,Parent=peak14592	0.785561982	0.003045929	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	10832371	10833565	LALB_chr_2,Parent=peak14659	-1.021933037	0.034323449	social	LALB_v3.1_01512	NA	NA	NA	LALB_v3.1_01512	NA	NA	NA
LALB_chr_2	10833845	10834617	LALB_chr_2,Parent=peak14660	-0.835972164	0.006146887	social	LALB_v3.1_01512	NA	NA	NA	LALB_v3.1_01512	NA	NA	NA
LALB_chr_2	10975793	10976496	LALB_chr_2,Parent=peak14670	-0.657427675	0.027068218	social	LALB_v3.1_01515	NP_476859.2	Notch	N	LALB_v3.1_01515	NP_476859.2	Notch	N
LALB_chr_2	11256159	11258588	LALB_chr_2,Parent=peak14694	-0.710975748	0.010361669	social	LALB_v3.1_01522	NP_511149.2	retinal degeneration B	rdgB	LALB_v3.1_01522	NP_511149.2	retinal degeneration B	rdgB
LALB_chr_2	11340409	11341404	LALB_chr_2,Parent=peak14704	1.471784337	0.018328682	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	11605726	11606563	LALB_chr_2,Parent=peak14723	0.840087965	0.006509134	solitary	LALB_v3.1_01529	NP_609938.1	PH domain leucine-rich repeat protein phosphatase	Phlpp	LALB_v3.1_01529	NP_609938.1	PH domain leucine-rich repeat protein phosphatase	Phlpp
LALB_chr_2	11911224	11912795	LALB_chr_2,Parent=peak14751	-0.63944923	0.007918187	social	LALB_v3.1_01558	NP_524106.3	failed axon connections	fax	LALB_v3.1_01558,LALB_v3.1_01557	NP_524106.3	failed axon connections	fax
LALB_chr_2	12135646	12137922	LALB_chr_2,Parent=peak14787	-0.582550461	0.013019968	social	LALB_v3.1_01572,LALB_v3.1_01573	NP_728982.1	Peroxisomal Membrane Protein 34	PMP34	LALB_v3.1_01572,LALB_v3.1_01573,LALB_v3.1_01571,LALB_v3.1_01574	NP_728982.1,NP_648073.1	Peroxisomal Membrane Protein 34,uncharacterized protein, isoform A	PMP34,CG8641
LALB_chr_2	12622555	12627985	LALB_chr_2,Parent=peak14885	0.578817827	0.01113526	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	13029523	13030417	LALB_chr_2,Parent=peak14962	0.563840459	0.013796547	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	13347588	13348597	LALB_chr_2,Parent=peak14992	-0.956075256	0.005663504	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	13506531	13508071	LALB_chr_2,Parent=peak15018	-0.889273843	0.024786517	social	LALB_v3.1_01620	NP_648327.1	pathetic	path	LALB_v3.1_01620,LALB_v3.1_01619	NP_648327.1	pathetic	path
LALB_chr_2	13556749	13557561	LALB_chr_2,Parent=peak15024	-0.590046359	0.043415748	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	13650207	13650899	LALB_chr_2,Parent=peak15042	1.037974117	0.000407686	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	13839304	13841571	LALB_chr_2,Parent=peak15073	-0.908264499	0.027958404	social	LALB_v3.1_01626	NP_995811.1	luna, isoform B	luna	LALB_v3.1_01626	NP_995811.1	luna, isoform B	luna
LALB_chr_2	14636537	14639338	LALB_chr_2,Parent=peak15194	0.659543705	0.018469387	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	14882728	14884572	LALB_chr_2,Parent=peak15239	0.603530543	0.022288985	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	15070320	15071330	LALB_chr_2,Parent=peak15264	-0.767304796	0.022794868	social	LALB_v3.1_01649	NA	NA	NA	LALB_v3.1_01649,LALB_v3.1_01650	NA	NA	NA
LALB_chr_2	15159363	15162418	LALB_chr_2,Parent=peak15281	0.798666163	0.000786058	solitary	LALB_v3.1_01652	NP_610120.1	steppke	step	LALB_v3.1_01652	NP_610120.1	steppke	step
LALB_chr_2	15256714	15258491	LALB_chr_2,Parent=peak15293	0.54531351	0.02631935	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	15337094	15338052	LALB_chr_2,Parent=peak15302	0.639652222	0.018390496	solitary	LALB_v3.1_01671,LALB_v3.1_01672	NA	NA	NA	LALB_v3.1_01671,LALB_v3.1_01672	NA	NA	NA
LALB_chr_2	15373353	15374214	LALB_chr_2,Parent=peak15309	-1.297803963	0.000914616	social	LALB_v3.1_01673	NP_524966.1	Ejaculatory bulb protein III	EbpIII	LALB_v3.1_01673	NP_524966.1	Ejaculatory bulb protein III	EbpIII
LALB_chr_2	15419366	15420935	LALB_chr_2,Parent=peak15313	0.655757776	0.04882944	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	16530360	16531768	LALB_chr_2,Parent=peak15457	-1.261176388	0.017442917	social	LALB_v3.1_01681	NA	NA	NA	LALB_v3.1_01681	NA	NA	NA
LALB_chr_2	17013335	17014813	LALB_chr_2,Parent=peak15540	-0.882852502	0.038543578	social	LALB_v3.1_01686	NA	NA	NA	LALB_v3.1_01686	NA	NA	NA
LALB_chr_2	17384795	17385672	LALB_chr_2,Parent=peak15586	0.703300772	0.035499433	solitary	LALB_v3.1_01707	NA	NA	NA	LALB_v3.1_01707,LALB_v3.1_01708	NP_523950.2	biniou	bin
LALB_chr_2	17615604	17617705	LALB_chr_2,Parent=peak15604	0.402750974	0.041023615	solitary	LALB_v3.1_01726	NA	NA	NA	LALB_v3.1_01725,LALB_v3.1_01727,LALB_v3.1_01726	NP_001097522.1	uncharacterized protein, isoform B	CG13288
LALB_chr_2	18138904	18139710	LALB_chr_2,Parent=peak15666	0.546861834	0.02093308	solitary	LALB_v3.1_01786	NA	NA	NA	LALB_v3.1_01785,LALB_v3.1_01786	NP_610817.1	Mos oncogene	Mos
LALB_chr_2	18228457	18232137	LALB_chr_2,Parent=peak15679	-0.640343261	0.022069223	social	LALB_v3.1_01787	NP_612019.2	DISCO Interacting Protein 2	DIP2	LALB_v3.1_01787	NP_612019.2	DISCO Interacting Protein 2	DIP2
LALB_chr_2	18549751	18551273	LALB_chr_2,Parent=peak15712	-0.998675052	0.036239462	social	LALB_v3.1_01814	NP_609738.1	white walker	wwk	LALB_v3.1_01814	NP_609738.1	white walker	wwk
LALB_chr_2	18608228	18610102	LALB_chr_2,Parent=peak15717	0.786025172	0.006816203	solitary	LALB_v3.1_01820	NP_572801.2	uncharacterized protein, isoform C	CG42258	LALB_v3.1_01820	NP_572801.2	uncharacterized protein, isoform C	CG42258
LALB_chr_2	18646055	18646970	LALB_chr_2,Parent=peak15724	-0.986319111	0.02927817	social	LALB_v3.1_01820	NP_572801.2	uncharacterized protein, isoform C	CG42258	LALB_v3.1_01820	NP_572801.2	uncharacterized protein, isoform C	CG42258
LALB_chr_2	19241971	19242964	LALB_chr_2,Parent=peak15846	-1.027786482	0.033991937	social	LALB_v3.1_01843	NP_611704.2	uncharacterized protein, isoform A	CG30269	LALB_v3.1_01843,LALB_v3.1_01842,LALB_v3.1_01844	NP_611704.2,NP_476761.3	uncharacterized protein, isoform A,abnormal wing discs	CG30269,awd
LALB_chr_2	19282642	19283924	LALB_chr_2,Parent=peak15849	-0.777845834	0.017197502	social	LALB_v3.1_01846	NA	NA	NA	LALB_v3.1_01846	NA	NA	NA
LALB_chr_2	19336812	19338037	LALB_chr_2,Parent=peak15858	0.772767516	0.04661248	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	19504520	19506230	LALB_chr_2,Parent=peak15875	-0.955804417	0.035864313	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	19640862	19643414	LALB_chr_2,Parent=peak15888	-0.696443326	0.001897017	social	LALB_v3.1_01855	NA	NA	NA	LALB_v3.1_01855	NA	NA	NA
LALB_chr_2	19713342	19714112	LALB_chr_2,Parent=peak15897	-0.891296758	0.040808532	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	19883200	19884561	LALB_chr_2,Parent=peak15922	-0.866270549	0.000914616	social	LALB_v3.1_01864	NA	NA	NA	LALB_v3.1_01864	NA	NA	NA
LALB_chr_2	19996405	19997080	LALB_chr_2,Parent=peak15936	0.877163441	0.02093308	solitary	LALB_v3.1_01869	NA	NA	NA	LALB_v3.1_01866,LALB_v3.1_01868,LALB_v3.1_01869,LALB_v3.1_01870,LALB_v3.1_01867,LALB_v3.1_01871	NP_477184.1,NP_649000.1,NP_725520.3,NP_524858.1,NP_650536.1	capsuleen,uncharacterized protein,uncharacterized protein,Protein on ecdysone puffs,uncharacterized protein, isoform A	csul,CG7484,CG8401,Pep,CG10311
LALB_chr_2	20142418	20143520	LALB_chr_2,Parent=peak15948	-0.810673722	0.008609869	social	LALB_v3.1_01886,LALB_v3.1_01888	NA	NA	NA	LALB_v3.1_01886,LALB_v3.1_01888,LALB_v3.1_01885,LALB_v3.1_01887	NA	NA	NA
LALB_chr_2	20193738	20194621	LALB_chr_2,Parent=peak15954	-0.571717386	0.017442917	social	LALB_v3.1_01896	NP_729732.1	uncharacterized protein	CG32085	LALB_v3.1_01896,LALB_v3.1_01895	NP_729732.1	uncharacterized protein	CG32085
LALB_chr_2	20310013	20311009	LALB_chr_2,Parent=peak15970	-0.822969912	0.019892552	social	LALB_v3.1_01906,LALB_v3.1_01907	NP_609030.1	Ring finger and CHY zinc finger domain containing 1	Rchy1	LALB_v3.1_01906,LALB_v3.1_01907	NP_609030.1	Ring finger and CHY zinc finger domain containing 1	Rchy1
LALB_chr_2	20315697	20316754	LALB_chr_2,Parent=peak15971	-0.759551895	0.038543578	social	LALB_v3.1_01907	NP_609030.1	Ring finger and CHY zinc finger domain containing 1	Rchy1	LALB_v3.1_01908,LALB_v3.1_01906,LALB_v3.1_01907	NP_610341.2,NP_609030.1	uncharacterized protein, isoform B,Ring finger and CHY zinc finger domain containing 1	CG8726,Rchy1
LALB_chr_2	20394125	20395868	LALB_chr_2,Parent=peak15985	-0.554326327	0.049583204	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	20720268	20722492	LALB_chr_2,Parent=peak16024	-1.516870146	0.00705936	social	LALB_v3.1_01924	NP_525106.2	DNA polymerase interacting tpr containing protein of 47kD	Dpit47	LALB_v3.1_01924	NP_525106.2	DNA polymerase interacting tpr containing protein of 47kD	Dpit47
LALB_chr_2	20921120	20921697	LALB_chr_2,Parent=peak16040	0.908639314	0.02247437	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	21112635	21113229	LALB_chr_2,Parent=peak16060	1.105513904	0.004627411	solitary	LALB_v3.1_01934	NP_001163838.2	defective proboscis extension response 21	dpr21	LALB_v3.1_01934	NP_001163838.2	defective proboscis extension response 21	dpr21
LALB_chr_2	21129453	21130329	LALB_chr_2,Parent=peak16062	-0.742476149	0.043980756	social	LALB_v3.1_01934	NP_001163838.2	defective proboscis extension response 21	dpr21	LALB_v3.1_01935,LALB_v3.1_01934	NP_610605.1,NP_001163838.2	Menage a trois 1,defective proboscis extension response 21	Mat1,dpr21
LALB_chr_2	21200940	21202251	LALB_chr_2,Parent=peak16072	-1.04541896	0.048732963	social	LALB_v3.1_01936	NA	NA	NA	LALB_v3.1_01936	NA	NA	NA
LALB_chr_2	21679286	21681082	LALB_chr_2,Parent=peak16120	-0.722306523	0.008669346	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	21824095	21824708	LALB_chr_2,Parent=peak16131	-0.65678262	0.045185454	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	21979402	21980228	LALB_chr_2,Parent=peak16149	1.290019384	0.01963196	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	22025465	22026902	LALB_chr_2,Parent=peak16157	-0.970656826	0.0072828	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	22678222	22679393	LALB_chr_2,Parent=peak16223	-0.868784218	0.021211855	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	23198179	23199158	LALB_chr_2,Parent=peak16262	0.668151124	0.019344698	solitary	LALB_v3.1_01983	NA	NA	NA	LALB_v3.1_01983,LALB_v3.1_01984	NA	NA	NA
LALB_chr_2	23311734	23313251	LALB_chr_2,Parent=peak16271	-0.858679996	0.005509489	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	23393415	23394937	LALB_chr_2,Parent=peak16279	-0.921807568	0.017442917	social	LALB_v3.1_01990	NP_573118.2	Calpain C	CalpC	LALB_v3.1_01990	NP_573118.2	Calpain C	CalpC
LALB_chr_2	23541136	23542062	LALB_chr_2,Parent=peak16285	-1.164292581	0.020751571	social	LALB_v3.1_01995	NA	NA	NA	LALB_v3.1_01995,LALB_v3.1_01994	NA	NA	NA
LALB_chr_2	23900093	23902017	LALB_chr_2,Parent=peak16316	-0.600210049	0.032145907	social	LALB_v3.1_02013	NP_511159.3	highwire	hiw	LALB_v3.1_02013	NP_511159.3	highwire	hiw
LALB_chr_2	24249061	24250136	LALB_chr_2,Parent=peak16344	-0.760299109	0.018958042	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	24431308	24432368	LALB_chr_2,Parent=peak16358	-1.057190987	0.003501202	social	LALB_v3.1_02017	NP_611850.1	uncharacterized protein	CG2812	LALB_v3.1_02017	NP_611850.1	uncharacterized protein	CG2812
LALB_chr_2	24469990	24470872	LALB_chr_2,Parent=peak16360	0.764904809	0.038299364	solitary	LALB_v3.1_02017	NP_611850.1	uncharacterized protein	CG2812	LALB_v3.1_02017	NP_611850.1	uncharacterized protein	CG2812
LALB_chr_2	25011718	25012417	LALB_chr_2,Parent=peak16421	0.823430498	0.016334397	solitary	LALB_v3.1_02020	NP_477062.1	klumpfuss	klu	LALB_v3.1_02020	NP_477062.1	klumpfuss	klu
LALB_chr_2	25677221	25678317	LALB_chr_2,Parent=peak16492	0.924190984	0.02247437	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	25834623	25835609	LALB_chr_2,Parent=peak16506	-0.770167179	0.030500592	social	LALB_v3.1_02033,LALB_v3.1_02034	NA	NA	NA	LALB_v3.1_02033,LALB_v3.1_02034	NA	NA	NA
LALB_chr_2	26000838	26003580	LALB_chr_2,Parent=peak16525	-0.531771757	0.026101906	social	LALB_v3.1_02051	NA	NA	NA	LALB_v3.1_02050,LALB_v3.1_02051	NP_573333.2	uncharacterized protein, isoform A	CG7322
LALB_chr_2	26639198	26640341	LALB_chr_2,Parent=peak16585	1.03527643	0.001060581	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	26649223	26649882	LALB_chr_2,Parent=peak16586	-0.910213479	0.022069223	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	26656414	26657352	LALB_chr_2,Parent=peak16587	-1.811766357	3.22E-05	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	27420547	27422883	LALB_chr_2,Parent=peak16628	-0.51419571	0.027167603	social	LALB_v3.1_02103	NA	NA	NA	LALB_v3.1_02103	NA	NA	NA
LALB_chr_2	27701292	27702365	LALB_chr_2,Parent=peak16645	-0.851088855	0.002628736	social	LALB_v3.1_02105	NA	NA	NA	LALB_v3.1_02105,LALB_v3.1_02106,LALB_v3.1_02104	NP_612010.1	Pre-mRNA processing factor 4 kinase	Prp4k
LALB_chr_2	28635835	28636882	LALB_chr_2,Parent=peak16718	1.055148995	0.045094372	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	28736625	28738347	LALB_chr_2,Parent=peak16722	-1.28199372	0.025951459	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	29533993	29535462	LALB_chr_2,Parent=peak16765	-0.610645876	0.02967167	social	LALB_v3.1_02124	NA	NA	NA	LALB_v3.1_02124	NA	NA	NA
LALB_chr_2	29764825	29766005	LALB_chr_2,Parent=peak16784	0.565795401	0.047477291	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	29782364	29783027	LALB_chr_2,Parent=peak16785	-1.120091488	0.016567759	social	LALB_v3.1_02130	NA	NA	NA	LALB_v3.1_02130	NA	NA	NA
LALB_chr_2	29879712	29880454	LALB_chr_2,Parent=peak16797	-0.692739942	0.035205223	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	30136143	30136987	LALB_chr_2,Parent=peak16829	0.889589364	0.021377895	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	30336558	30337290	LALB_chr_2,Parent=peak16851	-1.173725407	0.035919297	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	30631029	30634893	LALB_chr_2,Parent=peak16876	0.485610105	0.029240214	solitary	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	30992361	30992869	LALB_chr_2,Parent=peak16911	-1.638899345	0.018849284	social	NA	NA	NA	NA		NA	NA	NA
LALB_chr_2	31817008	31817599	LALB_chr_2,Parent=peak16984	1.007289505	0.035732883	solitary	LALB_v3.1_02154	NA	NA	NA	LALB_v3.1_02154	NA	NA	NA
LALB_chr_2	32076643	32077292	LALB_chr_2,Parent=peak17010	0.800794244	0.026187158	solitary	LALB_v3.1_02161	NA	NA	NA	LALB_v3.1_02161	NA	NA	NA
